user_ID,total_messages,profane_messages,avg_angry_score,avg_happy_score,avg_sad_score,avg_surprised_score,avg_fear_score
Levi,36,1,0.030833333333333338,0.02888888888888889,0.2077777777777778,0.19277777777777783,0.288888888888889
Rickey,17,0,0.07823529411764707,0.14882352941176472,0.04882352941176471,0.11176470588235292,0.14117647058823526
Venita,5,0,0.0,0.0,0.18,0.354,0.266
Vennie,3,0,0.0,0.0,0.14666666666666667,0.03666666666666667,0.48
Dwain,1,0,0,0,0,0,0
Sherry,52,0,0.029423076923076923,0.045384615384615384,0.1388461538461539,0.11288461538461539,0.3271153846153846
Suzanna,3,0,0.0,0.0,0.0,0.5,0.5
Margareta,26,0,0.0,0.019230769230769232,0.19346153846153846,0.20384615384615384,0.19846153846153847
Gregorio,11,0,0.0,0.09090909090909091,0.09090909090909091,0.10909090909090909,0.16363636363636364
Florene,33,0,0.03181818181818182,0.017272727272727273,0.32272727272727275,0.13999999999999999,0.3657575757575757
Shelly,170,1,0.04382352941176471,0.03370588235294121,0.204764705882353,0.06952941176470594,0.18329411764705886
Bella,215,0,0.02939534883720928,0.08553488372093025,0.19637209302325584,0.14823255813953495,0.32586046511627903
Jerica,24,0,0.0,0.08916666666666667,0.13708333333333336,0.09625,0.30250000000000005
Johna,30,0,0.07166666666666664,0.04533333333333334,0.108,0.14333333333333342,0.365
Alba,27,1,0.0,0.04962962962962963,0.12666666666666668,0.2803703703703704,0.20962962962962964
Lasonya,11,0,0.022727272727272728,0.07090909090909091,0.05909090909090909,0.009090909090909092,0.47454545454545455
Rudolph,5,0,0.0,0.0,0.05,0.05,0.5
Jeri,1,0,0,0,0,0,0
Huong,114,1,0.03745614035087719,0.06578947368421048,0.13333333333333333,0.19929824561403509,0.3271929824561403
Odell,25,0,0.026399999999999996,0.04,0.12,0.1796,0.2332
Elane,7,0,0.08142857142857143,0.01,0.12000000000000001,0.2742857142857143,0.2285714285714286
Caitlyn,5,1,0.0,0.3,0.022,0.05600000000000001,0.622
Susann,24,0,0.025416666666666657,0.12875,0.1679166666666667,0.11375,0.3541666666666667
Elin,5,0,0.0,0.266,0.0,0.2,0.534
Kymberly,2,0,0.1,0.0,0.35,0.45,0.1
Rosamaria,20,0,0.034999999999999996,0.093,0.1745,0.21500000000000002,0.3335
Jacinta,13,0,0.024615384615384615,0.11692307692307692,0.13769230769230772,0.26153846153846155,0.46
Lamont,12,0,0.009166666666666665,0.06416666666666666,0.22166666666666668,0.22916666666666666,0.4716666666666667
Jodie,5,0,0.0,0.0,0.0,0.52,0.27999999999999997
Lekisha,4,0,0.0,0.0,0.0825,0.35,0.3175
Isis,4,0,0.0,0.0,0.3125,0.125,0.0625
Floyd,17,0,0.023529411764705885,0.023529411764705885,0.07411764705882354,0.10705882352941176,0.3594117647058824
Ressie,45,0,0.021333333333333336,0.08377777777777776,0.19355555555555554,0.09311111111111112,0.36288888888888887
Franklyn,11,0,0.056363636363636366,0.022727272727272728,0.3518181818181818,0.22363636363636363,0.2554545454545455
Mei,11,0,0.0,0.012727272727272728,0.10181818181818182,0.12181818181818181,0.4
Lamonica,14,0,0.029285714285714286,0.09999999999999999,0.14214285714285715,0.09642857142857143,0.275
Carri,68,0,0.016323529411764705,0.09852941176470588,0.13911764705882354,0.055588235294117654,0.3373529411764705
Kenda,3,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
Kyoko,3,0,0.0,0.03666666666666667,0.03666666666666667,0.07333333333333333,0.18666666666666668
Loise,2,0,0.0,0.125,0.25,0.0,0.625
Minerva,12,0,0.0275,0.08333333333333333,0.0275,0.11083333333333334,0.3333333333333333
Christina,81,0,0.038395061728395075,0.09234567901234568,0.16037037037037036,0.12938271604938265,0.3691358024691358
Yu,1,0,1.0,0.0,0.0,0.0,0.0
Hyacinth,9,0,0.013333333333333334,0.013333333333333334,0.26333333333333336,0.013333333333333334,0.3611111111111111
Carrol,36,0,0.0030555555555555553,0.027777777777777776,0.05333333333333333,0.20972222222222223,0.345
Kiersten,44,0,0.018409090909090917,0.14431818181818176,0.11340909090909088,0.19181818181818178,0.3265909090909091
Reina,21,0,0.016190476190476193,0.07142857142857142,0.18619047619047618,0.09047619047619047,0.44476190476190475
Tristan,20,0,0.0,0.08900000000000001,0.41899999999999993,0.152,0.139
Tami,4,0,0.0,0.02,0.16999999999999998,0.3475,0.46249999999999997
Margy,5,0,0.0,0.132,0.142,0.23600000000000004,0.48600000000000004
Vita,62,0,0.039516129032258054,0.0938709677419355,0.18145161290322578,0.20919354838709678,0.3140322580645161
Elena,1,0,0.09,0.0,0.18,0.27,0.45
Zackary,4,0,0.0,0.25,0.0425,0.0425,0.4175
Danille,13,0,0.0,0.01076923076923077,0.22076923076923077,0.3861538461538462,0.2276923076923077
Chery,11,0,0.0,0.030000000000000002,0.30272727272727273,0.030000000000000002,0.18181818181818182
Parker,3,0,0.0,0.05666666666666667,0.05666666666666667,0.38999999999999996,0.5
Patricia,4,0,0.0625,0.02,0.11500000000000002,0.2875,0.515
Graham,6,0,0.16666666666666666,0.16666666666666666,0.055,0.028333333333333335,0.08333333333333333
Graciela,11,0,0.045454545454545456,0.0,0.20454545454545456,0.1509090909090909,0.32545454545454544
Logan,16,0,0.03125,0.02625,0.171875,0.145625,0.375625
Kandis,79,0,0.0,0.10240506329113926,0.11974683544303799,0.09721518987341773,0.22468354430379747
Cleta,13,0,0.0,0.12153846153846154,0.2823076923076923,0.09,0.3523076923076923
Bridgett,48,0,0.012083333333333335,0.09020833333333333,0.14229166666666668,0.07375,0.16083333333333336
Helene,8,0,0.0,0.1875,0.07125,0.21500000000000002,0.40125
Lester,12,0,0.014166666666666668,0.20916666666666664,0.135,0.17833333333333334,0.2966666666666667
Christy,1,0,0,0,0,0,0
Darnell,3,0,0.06666666666666667,0.11,0.0,0.24333333333333332,0.24333333333333332
Madaline,26,0,0.031153846153846147,0.038461538461538464,0.1846153846153846,0.26,0.2942307692307693
Krysta,26,0,0.03500000000000001,0.07692307692307693,0.12692307692307694,0.19230769230769232,0.4157692307692307
Donnetta,6,0,0.041666666666666664,0.0,0.22166666666666668,0.18000000000000002,0.38833333333333336
Delphine,4,0,0.055,0.0,0.10500000000000001,0.05,0.54
Christin,31,1,0.008064516129032258,0.0661290322580645,0.23580645161290317,0.21193548387096772,0.21967741935483873
Samira,2,0,0.0,0.33,0.165,0.11,0.385
Vonnie,61,1,0.027377049180327878,0.06885245901639346,0.2588524590163935,0.1619672131147541,0.2368852459016393
Janay,4,0,0.0,0.0,0.1,0.3,0.35
Alvina,89,0,0.05797752808988764,0.07314606741573035,0.1847191011235955,0.10516853932584269,0.4098876404494381
Hattie,4,0,0.0,0.375,0.11750000000000001,0.275,0.23249999999999998
Coretta,5,0,0.0,0.05,0.47400000000000003,0.15,0.32599999999999996
Luana,10,0,0.1,0.028999999999999998,0.096,0.162,0.41400000000000003
Landon,12,0,0.0,0.03333333333333334,0.21083333333333334,0.16666666666666666,0.42250000000000004
Fleta,13,0,0.04923076923076923,0.07692307692307693,0.09230769230769233,0.3461538461538462,0.2792307692307692
Tyrell,3,0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
Jannette,1,0,0.0,0.5,0.0,0.0,0.5
Carline,98,1,0.07948979591836733,0.022755102040816332,0.19387755102040813,0.11285714285714286,0.3044897959183673
Karie,1,0,0,0,0,0,0
In,14,0,0.0,0.11500000000000002,0.16857142857142857,0.17785714285714288,0.25142857142857145
Liliana,16,0,0.0,0.02625,0.08,0.29,0.29187500000000005
Sharlene,2,0,0.0,0.09,0.22,0.27,0.425
Katheryn,14,0,0.0,0.06642857142857142,0.14714285714285716,0.12142857142857144,0.5228571428571429
Tish,3,0,0.3333333333333333,0.0,0.0,0.0,0.0
Ayesha,5,0,0.04,0.0,0.146,0.10600000000000001,0.506
Aide,1,0,0.0,0.0,0.0,0.4,0.6
Samuel,10,0,0.05700000000000001,0.052000000000000005,0.123,0.14500000000000002,0.321
Fern,32,0,0.0375,0.07875,0.09187500000000001,0.128125,0.4446875
Shandi,16,0,0.083125,0.085625,0.19125000000000003,0.19062500000000002,0.26062500000000005
Jesusa,59,0,0.02983050847457628,0.08169491525423729,0.17847457627118643,0.14542372881355933,0.29237288135593226
Claudia,16,0,0.010625,0.133125,0.193125,0.08375,0.330625
Pamella,4,0,0.02,0.0825,0.26749999999999996,0.2,0.4325
Jenice,11,0,0.038181818181818185,0.00818181818181818,0.11818181818181818,0.14545454545454548,0.5063636363636363
Kathey,1,0,0.0,0.0,0.0,0.0,1.0
Lynn,2,0,0.0,0.0,0.0,0.5,0.0
Johnetta,11,0,0.0,0.12090909090909091,0.21,0.12181818181818181,0.45545454545454545
Christa,17,0,0.029411764705882353,0.0,0.07058823529411765,0.2123529411764706,0.39352941176470585
Jame,5,0,0.0,0.3,0.166,0.166,0.166
Pearl,10,0,0.0,0.094,0.45600000000000007,0.11099999999999999,0.23899999999999996
Ronny,7,0,0.0,0.02428571428571429,0.22142857142857145,0.3685714285714286,0.3871428571428571
Gertude,17,0,0.024705882352941175,0.0,0.21058823529411766,0.15705882352941175,0.3723529411764706
Marilyn,24,0,0.013749999999999998,0.07291666666666667,0.12125000000000001,0.08666666666666667,0.28791666666666677
Celine,3,0,0.0,0.05666666666666667,0.10666666666666667,0.05666666666666667,0.4466666666666667
Duane,9,0,0.0,0.1388888888888889,0.09222222222222223,0.17555555555555558,0.14777777777777779
Marlon,15,0,0.0,0.11333333333333334,0.186,0.38333333333333336,0.18466666666666667
January,3,0,0.0,0.0,0.22333333333333336,0.11,0.3333333333333333
Ocie,4,0,0.0625,0.0,0.25,0.25,0.1875
Pedro,1,0,0.0,0.0,0.09,0.55,0.36
Susie,8,0,0.0,0.125,0.09375,0.0,0.40625
Kari,3,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
Chanel,2,0,0.0,0.06,0.125,0.56,0.25
Delisa,5,0,0.034,0.022,0.022,0.22200000000000003,0.5
Sade,25,0,0.026399999999999996,0.0628,0.2584,0.1736,0.1168
Salome,6,0,0.0,0.0,0.07833333333333332,0.023333333333333334,0.39666666666666667
Jed,16,0,0.0,0.1125,0.16437500000000002,0.148125,0.3875
Wendolyn,15,0,0.026000000000000002,0.042666666666666665,0.25466666666666665,0.25533333333333336,0.28733333333333333
Tammi,115,0,0.014695652173913049,0.06469565217391304,0.16443478260869565,0.12199999999999997,0.311913043478261
Latrina,8,0,0.0,0.0,0.25,0.10375000000000001,0.52125
Gregory,5,0,0.0,0.0,0.694,0.05,0.256
Ray,7,0,0.0,0.0642857142857143,0.07714285714285715,0.09000000000000001,0.19714285714285715
Denna,9,0,0.0,0.0,0.25,0.12000000000000001,0.29666666666666663
Susanne,58,0,0.017241379310344827,0.009137931034482759,0.1096551724137931,0.10672413793103447,0.37758620689655176
Kirby,2,0,0.0,0.0,0.0,0.5,0.0
Cassaundra,16,0,0.0,0.0,0.206875,0.0,0.35562499999999997
Sidney,13,0,0.14153846153846153,0.0,0.22615384615384612,0.038461538461538464,0.28615384615384615
Denny,3,0,0.0,0.0,0.08333333333333333,0.30666666666666664,0.27666666666666667
Rafaela,1,0,0,0,0,0,0
Dennis,4,0,0.0,0.125,0.25,0.125,0.25
Liza,8,0,0.125,0.0,0.1875,0.12875,0.43374999999999997
Zaida,34,2,0.03441176470588235,0.17941176470588235,0.22294117647058823,0.18294117647058825,0.29147058823529415
Tandra,64,0,0.05531250000000002,0.10671875000000001,0.14875000000000002,0.20625000000000002,0.31078125
Alanna,13,0,0.0,0.019230769230769232,0.12153846153846154,0.16692307692307692,0.38461538461538464
Bronwyn,9,0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222
Vi,3,0,0.0,0.11,0.0,0.11,0.11
Orpha,131,1,0.019618320610687023,0.05748091603053437,0.18236641221374042,0.12312977099236638,0.31129770992366407
Beverley,63,0,0.0146031746031746,0.01476190476190476,0.29698412698412685,0.1534920634920635,0.36031746031746037
Lanita,85,3,0.04352941176470588,0.037411764705882374,0.23047058823529415,0.20435294117647065,0.3772941176470587
Kristopher,18,0,0.022222222222222223,0.0,0.21499999999999997,0.14611111111111114,0.44944444444444454
Josef,17,0,0.0,0.057647058823529405,0.10470588235294118,0.22529411764705884,0.43647058823529405
Joann,29,0,0.04586206896551724,0.02310344827586208,0.18206896551724142,0.22068965517241382,0.4237931034482759
Arturo,100,0,0.05830000000000002,0.1194,0.17229999999999998,0.1773,0.3323
Tameika,164,3,0.03323170731707318,0.07152439024390246,0.17451219512195124,0.15841463414634135,0.34286585365853656
Albert,4,0,0.0,0.05,0.175,0.07500000000000001,0.45
Antoinette,4,0,0.0,0.0,0.0,0.0,0.75
Sanora,2,0,0.0,0.0,0.625,0.375,0.0
Glenn,22,0,0.010909090909090908,0.05590909090909091,0.2713636363636364,0.2095454545454545,0.315
Shonda,1,0,0,0,0,0,0
Amanda,1,0,0.0,0.0,0.0,1.0,0.0
Patrick,9,0,0.14777777777777779,0.0,0.1111111111111111,0.14777777777777779,0.14777777777777779
Elanor,39,4,0.0,0.022307692307692306,0.2,0.16,0.25820512820512814
Kanesha,2,0,0.0,0.0,0.25,0.395,0.355
Kiara,1,0,0,0,0,0,0
Gala,6,0,0.0,0.045000000000000005,0.045000000000000005,0.015,0.22666666666666666
Antionette,141,0,0.03879432624113474,0.04290780141843971,0.18999999999999986,0.11510638297872333,0.3436879432624113
Kenna,7,0,0.0,0.04,0.33999999999999997,0.12285714285714287,0.35285714285714287
Trudi,1,0,0.0,0.5,0.0,0.5,0.0
Verlie,15,0,0.022000000000000002,0.0,0.10666666666666666,0.16466666666666668,0.3733333333333333
Mendy,17,0,0.019411764705882354,0.019411764705882354,0.14705882352941177,0.14176470588235296,0.4358823529411765
Ela,4,0,0.25,0.0,0.0,0.4175,0.0825
Laverne,2,0,0.0,0.0,0.5,0.0,0.0
Steve,2,0,0.0,0.5,0.0,0.0,0.5
Ok,24,0,0.002916666666666667,0.029583333333333333,0.12125000000000001,0.1875,0.11583333333333334
Maida,33,1,0.005454545454545455,0.028484848484848477,0.13303030303030303,0.1663636363636364,0.3939393939393939
Greta,4,0,0.0,0.0,0.25,0.0725,0.4275
Leonie,17,0,0.004705882352941177,0.0723529411764706,0.21000000000000002,0.1411764705882353,0.3352941176470588
Shelba,1,0,0.0,1.0,0.0,0.0,0.0
Neal,2,0,0.0,0.165,0.0,0.165,0.165
Micki,1154,4,0.04668110918544192,0.04753032928942802,0.17507798960138637,0.1268717504332755,0.3044540727902948
Nery,3,0,0.0,0.0,0.5266666666666667,0.23666666666666666,0.23666666666666666
Scottie,1,0,0.0,0.0,1.0,0.0,0.0
Masako,3,0,0.0,0.11,0.0,0.11,0.11
Chantell,7,0,0.03571428571428571,0.0,0.21428571428571427,0.39285714285714285,0.21428571428571427
Cherly,3,0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.75
Georgetta,23,0,0.021739130434782608,0.021739130434782608,0.18304347826086956,0.18695652173913044,0.23739130434782615
Juli,15,0,0.013333333333333336,0.138,0.1973333333333334,0.18400000000000002,0.4000000000000001
Wilda,1,0,0.0,0.0,0.5,0.5,0.0
Jeanette,16,0,0.006875000000000001,0.078125,0.310625,0.208125,0.208125
Gisela,22,0,0.04454545454545456,0.07454545454545455,0.21090909090909093,0.14727272727272725,0.34
Desire,57,2,0.04771929824561404,0.041403508771929824,0.15140350877192985,0.0863157894736842,0.23385964912280702
Assunta,11,0,0.055454545454545444,0.06090909090909091,0.3381818181818182,0.16090909090909092,0.3836363636363636
Prudence,17,0,0.0,0.07352941176470588,0.09352941176470587,0.22411764705882353,0.3735294117647059
Liberty,14,0,0.0,0.04428571428571428,0.10214285714285716,0.20714285714285713,0.2885714285714286
Ebonie,1,0,0,0,0,0,0
Octavia,3,0,0.0,0.06666666666666667,0.0,0.19999999999999998,0.06666666666666667
Gustavo,12,0,0.08333333333333333,0.0,0.1425,0.20750000000000002,0.39999999999999997
Jeanett,4,0,0.0,0.035,0.0625,0.0625,0.59
Margaretta,6,0,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.4166666666666667
Rufus,18,0,0.022222222222222223,0.07666666666666666,0.17666666666666664,0.23555555555555552,0.155
Daryl,4,0,0.0,0.07,0.11249999999999999,0.1625,0.655
Hermila,1,0,0.0,0.0,0.43,0.14,0.43
Hal,4,0,0.125,0.0,0.0825,0.3325,0.20750000000000002
Virginia,2,0,0.0,0.0,0.165,0.5,0.335
Bette,39,0,0.05230769230769231,0.04025641025641026,0.1902564102564102,0.13999999999999999,0.3456410256410256
Reanna,13,0,0.019230769230769232,0.03230769230769231,0.24230769230769234,0.25923076923076926,0.21615384615384617
Kevin,1,0,0.0,0.0,0.5,0.0,0.5
Cristy,15,0,0.07666666666666666,0.03333333333333333,0.12200000000000001,0.09266666666666665,0.4086666666666667
Emelina,6,0,0.0,0.01833333333333333,0.09000000000000001,0.16833333333333333,0.725
Britteny,11,0,0.05909090909090909,0.07999999999999999,0.04818181818181819,0.4972727272727273,0.22454545454545458
Star,3,0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
Kelli,6,0,0.041666666666666664,0.0,0.20833333333333334,0.0,0.4166666666666667
Misty,1,0,0.0,0.0,0.0,1.0,0.0
Adrian,4,0,0.0,0.0,0.22499999999999998,0.2675,0.5075
Wynona,28,0,0.008571428571428572,0.07142857142857142,0.2614285714285714,0.1942857142857143,0.32035714285714284
Bernita,30,0,0.034333333333333334,0.073,0.11033333333333335,0.12033333333333335,0.5283333333333335
Ramona,10,0,0.033,0.273,0.025,0.253,0.315
Sharika,11,0,0.018181818181818184,0.13636363636363635,0.16000000000000003,0.1509090909090909,0.26
Luann,2,0,0.0,0.0,0.0,0.5,0.0
Abigail,9,0,0.03777777777777778,0.04666666666666667,0.3711111111111111,0.2222222222222222,0.21333333333333335
Flor,1,0,0,0,0,0,0
Karren,1,0,0.0,1.0,0.0,0.0,0.0
Chester,275,1,0.02814545454545455,0.05959999999999998,0.16603636363636365,0.1386545454545456,0.2908727272727274
Carlene,21,0,0.0,0.03571428571428571,0.27,0.09904761904761905,0.21428571428571427
Terri,1,0,0.0,1.0,0.0,0.0,0.0
Merlin,2,0,0.0,0.0,0.25,0.0,0.25
Jenee,3,0,0.0,0.0,0.13999999999999999,0.05666666666666667,0.13999999999999999
Blanche,16,0,0.06250000000000001,0.17312500000000006,0.2762499999999999,0.0375,0.38750000000000007
Ashly,13,0,0.0,0.10230769230769231,0.19230769230769232,0.07692307692307693,0.3976923076923077
Dell,132,0,0.01325757575757576,0.08818181818181815,0.12863636363636355,0.12628787878787875,0.28696969696969693
Leigh,63,0,0.023650793650793655,0.05396825396825397,0.22571428571428573,0.09238095238095237,0.38126984126984126
Herta,3,0,0.0,0.0,0.0,0.0,0.6666666666666666
Tonette,9,0,0.0,0.1388888888888889,0.14777777777777779,0.2866666666666667,0.20333333333333334
Dominick,27,1,0.0425925925925926,0.04037037037037036,0.1611111111111111,0.22,0.35037037037037033
Irish,7,0,0.03571428571428571,0.17142857142857143,0.2442857142857143,0.19428571428571426,0.35428571428571426
Berry,1,0,0.0,0.0,0.0,0.0,1.0
Boris,1,0,0.0,0.14,0.14,0.14,0.57
Floy,1070,4,0.02659813084112148,0.06794392523364486,0.13573831775700948,0.13018691588785075,0.3112803738317758
Shirl,49,0,0.020612244897959184,0.011428571428571427,0.19979591836734692,0.11510204081632656,0.2853061224489796
Treva,2,0,0.0,0.165,0.165,0.165,0.5
Conrad,64,0,0.03890625000000001,0.05359375,0.16499999999999998,0.17625,0.36328124999999994
Diana,1,0,0.0,0.0,0.0,0.5,0.5
Melinda,1,0,0.0,1.0,0.0,0.0,0.0
Bonita,10,0,0.0,0.033,0.279,0.162,0.227
Anastacia,23,0,0.0043478260869565235,0.043478260869565216,0.054782608695652185,0.19347826086956527,0.2252173913043478
Nicolasa,4,0,0.0,0.0,0.0,0.0,0.0
Sean,74,0,0.018918918918918923,0.011486486486486487,0.23621621621621622,0.13135135135135137,0.23648648648648657
Todd,12,0,0.0,0.0,0.19416666666666668,0.215,0.2575
