user_ID,total_messages,profane_messages,avg_angry_score,avg_happy_score,avg_sad_score,avg_surprised_score,avg_fear_score
Olene,11,1,0.035454545,0.189090909,0.153636364,0.168181818,0.178181818
,,,,,,,
Gayle,1,0,0,0.25,0,0,0.75
,,,,,,,
Emelda,42,1,0.07952381,0.015238095,0.166428571,0.142380952,0.190952381
,,,,,,,
Lavinia,6,0,0,0.051666667,0.353333333,0.268333333,0.326666667
,,,,,,,
Blythe,5,0,0.05,0.05,0.334,0.066,0.3
,,,,,,,
Delcie,1,0,0,0,0.25,0.5,0.25
,,,,,,,
Lorenzo,1,0,0.14,0.14,0.29,0.29,0.14
,,,,,,,
Elanor,12,4,0,0.028333333,0.228333333,0.281666667,0.295
,,,,,,,
Diego,2,0,0,0,0,0,0
,,,,,,,
Nella,23,0,0,0.082173913,0.043478261,0.206521739,0.32
,,,,,,,
Bertram,5,0,0,0,0,0.6,0.4
,,,,,,,
Jamison,1,0,0,0,0,0,1
,,,,,,,
Dorotha,1,0,0,0.2,0,0.4,0.4
,,,,,,,
Emerita,2,0,0,0,0,0.19,0.31
,,,,,,,
Kori,6,0,0.091666667,0.13,0.183333333,0.241666667,0.35
,,,,,,,
Porsha,1,0,0,0,0,0,0
,,,,,,,
Damon,1,0,0,0.06,0.12,0.06,0.75
,,,,,,,
Claude,1,0,0,0,0,0,0
,,,,,,,
Donna,8,0,0,0,0.16625,0.41625,0.41625
,,,,,,,
Yolande,4,0,0,0.06,0.4775,0,0.215
,,,,,,,
Orlando,1,0,0,0,0,0.5,0.5
,,,,,,,
Gertrud,3,0,0,0,0.446666667,0.046666667,0.503333333
,,,,,,,
Tyler,1,0,0,0,0,0,0
,,,,,,,
Fidel,1,0,0,0,0,0,1
,,,,,,,
Candelaria,1,0,0,0,0,0,0
,,,,,,,
Vida,1,0,0,0,0,1,0
,,,,,,,
Eloise,1,0,0,0,0,0.33,0.67
,,,,,,,
Lucrecia,4,0,0.0625,0.27,0.0425,0.3325,0.0425
,,,,,,,
Rubye,1,0,0,0,0,0,1
,,,,,,,
Johnetta,4,0,0,0.125,0.1875,0.0625,0.375
,,,,,,,
Hedwig,1,0,0,0,0.4,0,0.6
,,,,,,,
Liliana,3,0,0,0,0.226666667,0.43,0.346666667
,,,,,,,
Libby,3,0,0.033333333,0.016666667,0.05,0.016666667,0.216666667
,,,,,,,
Bethanie,5,0,0.05,0,0.116,0.384,0.25
,,,,,,,
Ena,5,0,0,0.08,0.32,0.2,0.2
,,,,,,,
Hsiu,6,0,0.083333333,0.083333333,0.083333333,0,0.25
,,,,,,,
Pura,45,0,0.052,0.058,0.146888889,0.209777778,0.377333333
,,,,,,,
Toshia,1,0,0,0.3,0.1,0.2,0.4
,,,,,,,
Talia,8,0,0,0.03125,0.27125,0.3225,0.375
,,,,,,,
Christa,6,0,0.055,0,0,0.166666667,0.278333333
,,,,,,,
Damien,15,0,0.166666667,0.008,0.188666667,0.111333333,0.325333333
,,,,,,,
Ann,5,0,0.13,0.06,0.06,0.08,0.27
,,,,,,,
Inger,1,0,0,0,0,0,0
,,,,,,,
Elaine,2,0,0.035,0.05,0.16,0.25,0.51
,,,,,,,
Walton,73,2,0.006849315,0.018630137,0.150136986,0.180958904,0.355342466
,,,,,,,
Glenna,13,0,0.025384615,0.076923077,0.148461538,0.102307692,0.569230769
,,,,,,,
Guillermina,44,0,0.032045455,0.037045455,0.114772727,0.114318182,0.405909091
,,,,,,,
Dante,3,0,0.04,0.086666667,0.226666667,0,0.643333333
,,,,,,,
Anna,1,0,0,0,0.38,0.38,0.25
,,,,,,,
Tamera,1,0,0,0,0,0.5,0.5
,,,,,,,
Maryellen,1,0,0,0,0.25,0.5,0.25
,,,,,,,
Doug,2,0,0.25,0.1,0.1,0.2,0.35
,,,,,,,
Cristopher,2,0,0,0.07,0.145,0.145,0.145
,,,,,,,
Jada,1,0,0,0.2,0.2,0.2,0.4
,,,,,,,
Eveline,17,0,0.008235294,0.01,0.151764706,0.276470588,0.26
,,,,,,,
Bee,1,0,0,0,0.2,0.2,0.6
,,,,,,,
Charissa,1,0,0,0.5,0.25,0,0.25
,,,,,,,
Zelma,4,0,0,0,0,0.4175,0.5825
,,,,,,,
Neely,3,0,0.056666667,0.053333333,0.066666667,0.31,0.516666667
,,,,,,,
Willette,1,0,0,0,0.5,0.5,0
,,,,,,,
Theda,2,0,0,0.085,0.165,0.085,0.665
,,,,,,,
Ashely,10,0,0.025,0.012,0.099,0.292,0.371
,,,,,,,
Karol,4,1,0,0.125,0.25,0,0.375
,,,,,,,
Eboni,2,0,0,0.25,0,0.25,0
,,,,,,,
Jolynn,6,0,0,0,0.416666667,0.138333333,0.111666667
,,,,,,,
Lolita,13,0,0.008461538,0.009230769,0.153076923,0.392307692,0.205384615
,,,,,,,
Tatum,6,0,0,0.221666667,0.221666667,0,0.221666667
,,,,,,,
Adella,1,0,0.1,0,0.5,0.2,0.2
,,,,,,,
Celesta,7,0,0,0.071428571,0.085714286,0.3,0.257142857
,,,,,,,
Romaine,26,0,0.013076923,0.084615385,0.192692308,0.159615385,0.319230769
,,,,,,,
Clarita,7,0,0,0.142857143,0.085714286,0.421428571,0.35
,,,,,,,
Madonna,5,0,0,0.066,0.12,0.092,0.726
,,,,,,,
Harley,4,0,0,0,0.21,0.105,0.1825
,,,,,,,
Jerlene,2,0,0,0.06,0.06,0.375,0.5
,,,,,,,
Raleigh,2,0,0.05,0,0.215,0.215,0.515
,,,,,,,
Senaida,4,0,0,0.0725,0.0625,0.205,0.41
,,,,,,,
Adela,2,0,0,0.3,0,0,0.7
,,,,,,,
Deloris,5,0,0.1,0,0,0.2,0.5
,,,,,,,
Hosea,2,1,0,0.1,0.1,0.1,0.7
,,,,,,,
Ozella,1,0,0,0,0,0,1
,,,,,,,
Lorie,1,0,0,0,0,0,0
,,,,,,,
Donette,1,0,0,0,0,0,1
,,,,,,,
Christene,3,0,0,0.083333333,0,0.193333333,0.723333333
,,,,,,,
Sterling,11,0,0,0.045454545,0.211818182,0.090909091,0.469090909
,,,,,,,
Ressie,2,0,0.1,0,0.265,0.1,0.535
,,,,,,,
Hisako,1,0,0,0,0,0,1
,,,,,,,
Darnell,2,0,0.1,0.165,0,0.365,0.365
,,,,,,,
Maryjo,4,0,0.02,0,0.145,0.105,0.48
,,,,,,,
Erlene,9,0,0,0.018888889,0.315555556,0.055555556,0.277777778
,,,,,,,
Kassandra,7,0,0.047142857,0.035714286,0.347142857,0,0.282857143
,,,,,,,
Dwayne,1,0,0,0.1,0.2,0.1,0.6
,,,,,,,
Heide,2,0,0,0,0,0,0.5
,,,,,,,
Leanora,14,0,0.03,0.008571429,0.252142857,0.185714286,0.308571429
,,,,,,,
Carlee,13,0,0.115384615,0.034615385,0.216153846,0.064615385,0.260769231
,,,,,,,
Rikki,11,0,0,0.120909091,0.150909091,0.150909091,0.393636364
,,,,,,,
Roberto,1,0,0,0,0,0,1
,,,,,,,
Genna,12,0,0,0.055833333,0.245833333,0.13,0.4
,,,,,,,
Nanci,26,0,0.012692308,0,0.125384615,0.208461538,0.422692308
,,,,,,,
Vern,4,0,0.145,0.03,0.1925,0.1125,0.52
,,,,,,,
Erik,1,0,0,0,0,1,0
,,,,,,,
Carlena,4,0,0,0.0825,0.125,0.25,0.2925
,,,,,,,
Shizuko,2,0,0.2,0.1,0.1,0.6,0
,,,,,,,
Raphael,1,0,0,0,0,0,1
,,,,,,,
Palma,2,0,0.25,0,0,0,0.25
,,,,,,,
Amparo,36,0,0,0.018611111,0.126111111,0.096944444,0.396944444
,,,,,,,
Linette,4,0,0,0.0275,0.1375,0.2775,0.555
,,,,,,,
Gisela,9,0,0.022222222,0.141111111,0.13,0.078888889,0.406666667
,,,,,,,
Krystal,1,0,0.5,0,0.5,0,0
,,,,,,,
Lavona,3,0,0,0,0.443333333,0.056666667,0.166666667
,,,,,,,
Adell,1,0,0,0,0,0,0
,,,,,,,
Rebecca,1,0,0,0,0,0,1
,,,,,,,
Kami,2,0,0,0,0,0.25,0.25
,,,,,,,
Larissa,1,0,0,0,0.5,0,0.5
,,,,,,,
Hana,8,0,0,0.30375,0.19125,0.1025,0.2775
,,,,,,,
Alma,5,0,0.052,0.084,0.108,0.174,0.384
,,,,,,,
Bulah,2,0,0,0,0,0.5,0
,,,,,,,
Thaddeus,2,0,0,0.03,0.095,0.19,0.19
,,,,,,,
Greta,3,0,0,0,0.333333333,0.096666667,0.236666667
,,,,,,,
Sandra,2,0,0,0.215,0.145,0.14,0.5
,,,,,,,
Samantha,1,0,0,0,0.5,0,0.5
,,,,,,,
Cherelle,1,0,0,0,0,0.33,0.67
,,,,,,,
Fawn,6,0,0,0.013333333,0.291666667,0.263333333,0.263333333
,,,,,,,
Sabina,1,0,0,0,0.25,0.5,0.25
,,,,,,,
Marya,4,0,0,0.03,0.03,0,0.69
,,,,,,,
Alva,8,0,0,0.16625,0.16125,0.15625,0.39125
,,,,,,,
Jennette,18,0,0,0.065,0.111111111,0.024444444,0.243888889
,,,,,,,
Derek,7,0,0.014285714,0,0.221428571,0.122857143,0.354285714
,,,,,,,
Reatha,11,0,0,0,0.136363636,0.272727273,0.318181818
,,,,,,,
Latashia,1,0,0,0,0,0,0
,,,,,,,
Marica,1,0,0.25,0,0.25,0.25,0.25
,,,,,,,
Latesha,1,0,0,0,0,0.33,0.67
,,,,,,,
Manda,1,0,0,0,0,1,0
,,,,,,,
Laurena,2,0,0,0,0.165,0.5,0.335
,,,,,,,
Floy,1,0,0,0,0.2,0.4,0.4
,,,,,,,
Tyron,1,0,0,0,0.2,0,0.8
,,,,,,,
Zita,1,0,0,0,1,0,0
,,,,,,,
Donald,1,0,0,0,0.5,0,0.5
,,,,,,,
Arnoldo,6,0,0,0.083333333,0.323333333,0.361666667,0.231666667
,,,,,,,
Mayra,1,0,0,0,0,0.5,0.5
,,,,,,,
Nicky,2,0,0,0.085,0.265,0.185,0.465
,,,,,,,
Krishna,1,0,0,0.5,0,0.5,0
,,,,,,,
Manual,1,0,0.07,0,0.33,0.07,0.53
,,,,,,,
Chrystal,1,0,0,0,0,1,0
,,,,,,,
Eugenio,9,0,0,0.036666667,0.185555556,0.092222222,0.24
,,,,,,,
Nisha,4,0,0,0.22,0,0.4375,0.345
,,,,,,,
Joaquina,2,0,0,0,0.625,0.375,0
,,,,,,,
Gracie,2,0,0,0.06,0.375,0,0.56
,,,,,,,
Malik,1,0,0,0,0,0.5,0.5
,,,,,,,
Jennell,4,0,0.0275,0.3625,0.0275,0.0275,0.555
,,,,,,,
Charisse,6,0,0,0.305,0.096666667,0.096666667,0.333333333
,,,,,,,
Ignacia,3,0,0,0,0,0,0
,,,,,,,
Ike,7,0,0.035714286,0.154285714,0.25,0.142857143,0.13
,,,,,,,
Mirna,1,0,0,0,0,0,1
,,,,,,,
Roxie,32,0,0.0453125,0.0721875,0.2225,0.0675,0.2790625
,,,,,,,
Serita,6,0,0,0,0.583333333,0,0.083333333
,,,,,,,
Corrin,1,0,0,0.33,0.33,0,0.33
,,,,,,,
Augustina,1,0,0,0,0,0,0
,,,,,,,
Taneka,10,0,0,0.02,0.335,0.12,0.325
,,,,,,,
Starla,27,0,0,0.056666667,0.155555556,0.293703704,0.345925926
,,,,,,,
Leora,2,0,0,0.345,0.145,0,0.515
,,,,,,,
Jerald,1,0,0,0,0,0.5,0.5
,,,,,,,
Chong,2,0,0,0,0.5,0,0
,,,,,,,
Deana,17,0,0.044117647,0.088235294,0.112352941,0.181764706,0.218823529
,,,,,,,
Terrie,3,0,0,0,0,0,0.333333333
,,,,,,,
Teresa,4,0,0,0,0.375,0.125,0
,,,,,,,
Thelma,1,0,0,0.3,0.3,0.1,0.3
,,,,,,,
Dorothy,1,0,0,0,0,0,0
,,,,,,,
Elane,1,0,0.25,0,0,0.5,0.25
,,,,,,,
Alene,1,0,0.25,0,0,0.25,0.5
,,,,,,,
Kandice,2,0,0,0.165,0,0.165,0.665
,,,,,,,
Maryland,1,0,0,0.42,0,0.08,0.5
,,,,,,,
Catherina,26,0,0.009230769,0.015,0.095769231,0.130384615,0.325769231
,,,,,,,
Jesusa,27,0,0.021481481,0.049259259,0.08962963,0.077037037,0.354814815
,,,,,,,
Carmon,1,0,0,0,0,0,0
,,,,,,,
Porsche,2,0,0,0,0,0,0
,,,,,,,
,Total Message Count,Total Profane Message Count,Average Angry Score,Average Happy Score,Average Sad Score,Average Surprised Score,Average Fear Score
,17545,128,0.026452354,0.066196169,0.179131178,0.17310104,0.343588393
